TWT,greedy twt,TT,greedy TT,tardy jobs,greed tardy jobs,Total weighted earliness,Total weighted earliness greedy,number of early jobs,number of early jobs greedy,total earliness,total earliness greedy
61216,87912,6307,8933,66,71,832,353,9,4,86,37
53560,73637,6568,9035,67,70,399,217,8,5,69,46
58889,72181,6548,7918,66,72,1039,228,9,3,97,26
68863,85157,7606,8926,64,72,1480,360,11,3,159,51
72625,91083,7088,8922,68,70,374,372,7,5,52,40
34516,54769,4685,7245,63,66,1295,1114,12,9,184,167
31475,47885,4678,6987,56,67,1907,793,19,8,297,126
39941,56114,5408,7335,62,72,1007,165,13,3,137,24
38687,52709,5331,7024,63,66,1260,643,12,9,174,101
38084,46117,5190,6257,63,69,765,635,12,6,139,85
36420,48645,5392,6949,65,69,963,552,10,6,154,87
35240,49658,4863,6943,68,66,628,907,7,9,81,119
38027,55546,5306,7600,65,70,988,510,10,5,128,84
39332,56394,5506,7711,62,69,1151,288,13,6,182,43
28344,39068,4474,5891,62,69,1207,260,13,6,157,53
52676,75584,5681,8554,58,69,1936,367,17,6,237,55
58010,74119,6414,8040,67,70,1047,496,8,5,137,71
44287,69735,5180,7478,63,67,2079,559,12,8,225,77
48191,68349,5237,7098,64,68,1604,495,11,7,203,113
46410,66931,5201,7817,61,70,1475,483,14,5,180,71
50284,73657,5551,8389,64,70,918,629,11,5,115,94
51896,77071,5702,8507,61,69,1604,414,14,6,176,45
59821,77092,5976,7600,63,66,1771,1054,12,9,219,121
55555,73218,6053,7682,62,72,1631,690,13,3,178,58
51609,70321,5550,7069,64,67,1164,354,11,8,128,64
44128,68987,6589,9912,60,70,1198,176,15,5,168,31
55498,83265,8149,11895,68,70,384,300,7,5,50,38
58718,71573,8591,10277,67,69,616,652,8,6,82,74
65524,85520,9462,11950,65,73,934,366,10,2,104,46
62053,81458,9261,11808,67,69,644,357,8,6,85,65
64977,80560,9376,11016,64,70,837,276,11,5,125,42
58454,73783,8279,9994,68,69,457,277,7,6,75,39
63372,79588,8912,11005,68,72,743,261,7,3,105,34
55615,65249,8623,9319,71,71,361,291,4,4,42,54
53445,74617,7608,11053,71,74,211,162,4,1,32,27
100507,128808,10786,14513,72,73,118,110,3,2,24,12
91722,126441,9664,13054,68,72,695,396,7,3,83,40
86638,105939,8971,10440,69,71,440,357,6,4,54,64
83774,102414,9591,12091,69,72,712,480,6,3,77,48
97538,118109,11711,12917,70,71,346,246,5,4,36,46
